Timestamp,Time(s),Amplitude
2025-05-14 16:04:38,0.0,0.0
2025-05-14 16:04:38,0.0008333564821245035,0.0
2025-05-14 16:04:38,0.001666712964249007,0.0
2025-05-14 16:04:38,0.0025000694463735104,0.0
2025-05-14 16:04:38,0.003333425928498014,0.0
2025-05-14 16:04:38,0.004166782410622518,0.0
2025-05-14 16:04:38,0.005000138892747021,0.0
2025-05-14 16:04:38,0.005833495374871524,0.0
2025-05-14 16:04:38,0.006666851856996028,0.0
2025-05-14 16:04:38,0.0075002083391205315,0.0
2025-05-14 16:04:38,0.008333564821245035,0.0
2025-05-14 16:04:38,0.009166921303369538,0.0
2025-05-14 16:04:38,0.010000277785494041,0.0
2025-05-14 16:04:38,0.010833634267618545,0.0
2025-05-14 16:04:38,0.011666990749743048,0.0
2025-05-14 16:04:38,0.012500347231867551,0.0
2025-05-14 16:04:38,0.013333703713992055,0.0
2025-05-14 16:04:38,0.01416706019611656,0.0
2025-05-14 16:04:38,0.015000416678241063,0.0
2025-05-14 16:04:38,0.015833773160365567,0.0
2025-05-14 16:04:38,0.01666712964249007,0.0
2025-05-14 16:04:38,0.01750048612461457,0.0
2025-05-14 16:04:38,0.018333842606739075,0.0
2025-05-14 16:04:38,0.01916719908886358,0.0
2025-05-14 16:04:38,0.020000555570988083,0.0
2025-05-14 16:04:38,0.020833912053112587,0.0
2025-05-14 16:04:38,0.02166726853523709,0.0
2025-05-14 16:04:38,0.022500625017361595,0.0
2025-05-14 16:04:38,0.023333981499486095,0.0
2025-05-14 16:04:38,0.0241673379816106,0.0
2025-05-14 16:04:38,0.025000694463735103,0.0
2025-05-14 16:04:38,0.025834050945859607,0.0
2025-05-14 16:04:38,0.02666740742798411,0.0
2025-05-14 16:04:38,0.027500763910108614,0.0
2025-05-14 16:04:38,0.02833412039223312,0.0
2025-05-14 16:04:38,0.029167476874357622,0.0
2025-05-14 16:04:38,0.030000833356482126,0.0
2025-05-14 16:04:38,0.030834189838606627,0.0
2025-05-14 16:04:38,0.031667546320731134,0.0
2025-05-14 16:04:38,0.032500902802855634,0.0
2025-05-14 16:04:38,0.03333425928498014,0.0
2025-05-14 16:04:38,0.03416761576710464,0.0
2025-05-14 16:04:38,0.03500097224922914,0.0
2025-05-14 16:04:38,0.03583432873135365,0.0
2025-05-14 16:04:38,0.03666768521347815,0.0
2025-05-14 16:04:38,0.03750104169560266,0.0
2025-05-14 16:04:38,0.03833439817772716,0.0
2025-05-14 16:04:38,0.039167754659851665,0.0
2025-05-14 16:04:38,0.040001111141976166,0.0
2025-05-14 16:04:38,0.040834467624100666,0.0
2025-05-14 16:04:38,0.041667824106225174,0.0
2025-05-14 16:04:38,0.042501180588349674,0.0
2025-05-14 16:04:38,0.04333453707047418,0.0
2025-05-14 16:04:38,0.04416789355259868,0.0
2025-05-14 16:04:38,0.04500125003472319,0.0
2025-05-14 16:04:38,0.04583460651684769,0.0
2025-05-14 16:04:38,0.04666796299897219,0.0
2025-05-14 16:04:38,0.0475013194810967,0.0
2025-05-14 16:04:38,0.0483346759632212,0.0
2025-05-14 16:04:38,0.049168032445345705,0.0
2025-05-14 16:04:38,0.050001388927470206,0.0
2025-05-14 16:04:38,0.05083474540959471,0.0
2025-05-14 16:04:38,0.05166810189171921,0.0
2025-05-14 16:04:38,0.05250145837384372,0.0
2025-05-14 16:04:38,0.05333481485596822,0.0
2025-05-14 16:04:38,0.05416817133809272,0.0
2025-05-14 16:04:38,0.05500152782021723,0.0
2025-05-14 16:04:38,0.05583488430234173,0.0
2025-05-14 16:04:38,0.05666824078446624,0.0
2025-05-14 16:04:38,0.05750159726659074,0.0
2025-05-14 16:04:38,0.058334953748715244,0.0
2025-05-14 16:04:38,0.059168310230839745,0.0
2025-05-14 16:04:38,0.06000166671296425,0.0
2025-05-14 16:04:38,0.06083502319508875,0.0
2025-05-14 16:04:38,0.06166837967721325,0.0
2025-05-14 16:04:38,0.06250173615933775,0.0
2025-05-14 16:04:38,0.06333509264146227,0.0
2025-05-14 16:04:38,0.06416844912358677,0.0
2025-05-14 16:04:38,0.06500180560571127,0.0
2025-05-14 16:04:38,0.06583516208783577,0.0
2025-05-14 16:04:38,0.06666851856996028,0.0
2025-05-14 16:04:38,0.06750187505208478,0.0
2025-05-14 16:04:38,0.06833523153420928,0.0
2025-05-14 16:04:38,0.06916858801633378,0.0
2025-05-14 16:04:38,0.07000194449845829,0.0
2025-05-14 16:04:38,0.0708353009805828,0.0
2025-05-14 16:04:38,0.0716686574627073,0.0
2025-05-14 16:04:38,0.0725020139448318,0.0
2025-05-14 16:04:38,0.0733353704269563,0.0
2025-05-14 16:04:38,0.0741687269090808,0.0
2025-05-14 16:04:38,0.07500208339120532,0.0
2025-05-14 16:04:38,0.07583543987332982,0.0
2025-05-14 16:04:38,0.07666879635545432,0.0
2025-05-14 16:04:38,0.07750215283757882,0.0
2025-05-14 16:04:38,0.07833550931970333,0.0
2025-05-14 16:04:38,0.07916886580182783,0.0
2025-05-14 16:04:38,0.08000222228395233,0.0
2025-05-14 16:04:38,0.08083557876607683,0.0
2025-05-14 16:04:38,0.08166893524820133,0.0
2025-05-14 16:04:38,0.08250229173032585,0.0
2025-05-14 16:04:38,0.08333564821245035,0.0
2025-05-14 16:04:38,0.08416900469457485,0.0
2025-05-14 16:04:38,0.08500236117669935,0.0
2025-05-14 16:04:38,0.08583571765882386,0.0
2025-05-14 16:04:38,0.08666907414094836,0.0
2025-05-14 16:04:38,0.08750243062307286,0.0
2025-05-14 16:04:38,0.08833578710519736,0.0
2025-05-14 16:04:38,0.08916914358732186,0.0
2025-05-14 16:04:38,0.09000250006944638,0.0
2025-05-14 16:04:38,0.09083585655157088,0.0
2025-05-14 16:04:38,0.09166921303369538,0.0
2025-05-14 16:04:38,0.09250256951581988,0.0
2025-05-14 16:04:38,0.09333592599794438,0.0
2025-05-14 16:04:38,0.0941692824800689,0.0
2025-05-14 16:04:38,0.0950026389621934,0.0
2025-05-14 16:04:38,0.0958359954443179,0.0
2025-05-14 16:04:38,0.0966693519264424,0.0
2025-05-14 16:04:38,0.09750270840856691,0.0
2025-05-14 16:04:38,0.09833606489069141,0.0
2025-05-14 16:04:38,0.09916942137281591,0.0
2025-05-14 16:04:38,0.10000277785494041,0.0
2025-05-14 16:04:38,0.10083613433706491,0.0
2025-05-14 16:04:38,0.10166949081918943,0.0
2025-05-14 16:04:38,0.10250284730131393,0.0
2025-05-14 16:04:38,0.10333620378343843,0.0
2025-05-14 16:04:38,0.10416956026556293,0.0
2025-05-14 16:04:38,0.10500291674768744,0.0
2025-05-14 16:04:38,0.10583627322981194,0.0
2025-05-14 16:04:38,0.10666962971193644,0.0
2025-05-14 16:04:38,0.10750298619406094,0.0
2025-05-14 16:04:38,0.10833634267618544,0.0
2025-05-14 16:04:38,0.10916969915830996,0.0
2025-05-14 16:04:38,0.11000305564043446,0.0
2025-05-14 16:04:38,0.11083641212255896,0.0
2025-05-14 16:04:38,0.11166976860468346,0.0
2025-05-14 16:04:38,0.11250312508680797,0.0
2025-05-14 16:04:38,0.11333648156893247,0.0
2025-05-14 16:04:38,0.11416983805105697,0.0
2025-05-14 16:04:38,0.11500319453318147,0.0
2025-05-14 16:04:38,0.11583655101530597,0.0
2025-05-14 16:04:38,0.11666990749743049,0.0
2025-05-14 16:04:38,0.11750326397955499,0.0
2025-05-14 16:04:38,0.11833662046167949,0.0
2025-05-14 16:04:38,0.11916997694380399,0.0
2025-05-14 16:04:38,0.1200033334259285,0.0
2025-05-14 16:04:38,0.120836689908053,0.0
2025-05-14 16:04:38,0.1216700463901775,0.0
2025-05-14 16:04:38,0.122503402872302,0.0
2025-05-14 16:04:38,0.1233367593544265,0.0
2025-05-14 16:04:38,0.12417011583655102,0.0
2025-05-14 16:04:38,0.1250034723186755,0.0
2025-05-14 16:04:38,0.12583682880080002,0.0
2025-05-14 16:04:38,0.12667018528292454,0.0
2025-05-14 16:04:38,0.12750354176504902,0.0
2025-05-14 16:04:38,0.12833689824717354,0.0
2025-05-14 16:04:38,0.12917025472929802,0.0
2025-05-14 16:04:38,0.13000361121142254,0.0
2025-05-14 16:04:38,0.13083696769354705,0.0
2025-05-14 16:04:38,0.13167032417567154,0.0
2025-05-14 16:04:38,0.13250368065779605,0.0
2025-05-14 16:04:38,0.13333703713992057,0.0
2025-05-14 16:04:38,0.13417039362204505,0.0
2025-05-14 16:04:38,0.13500375010416957,0.0
2025-05-14 16:04:38,0.13583710658629405,0.0
2025-05-14 16:04:38,0.13667046306841857,0.0
2025-05-14 16:04:38,0.13750381955054308,0.0
2025-05-14 16:04:38,0.13833717603266757,0.0
2025-05-14 16:04:38,0.13917053251479208,0.0
2025-05-14 16:04:38,0.14000388899691657,0.0
2025-05-14 16:04:38,0.14083724547904108,0.0
2025-05-14 16:04:38,0.1416706019611656,0.0
2025-05-14 16:04:38,0.14250395844329009,0.0
2025-05-14 16:04:38,0.1433373149254146,0.0
2025-05-14 16:04:38,0.14417067140753909,0.0
2025-05-14 16:04:38,0.1450040278896636,0.0
2025-05-14 16:04:38,0.14583738437178811,0.0
2025-05-14 16:04:38,0.1466707408539126,0.0
2025-05-14 16:04:38,0.14750409733603712,0.0
2025-05-14 16:04:38,0.1483374538181616,0.0
2025-05-14 16:04:38,0.14917081030028612,0.0
2025-05-14 16:04:38,0.15000416678241063,0.0
2025-05-14 16:04:38,0.15083752326453512,0.0
2025-05-14 16:04:38,0.15167087974665963,0.0
2025-05-14 16:04:38,0.15250423622878415,0.0
2025-05-14 16:04:38,0.15333759271090863,0.0
2025-05-14 16:04:38,0.15417094919303315,0.0
2025-05-14 16:04:38,0.15500430567515763,0.0
2025-05-14 16:04:38,0.15583766215728215,0.0
2025-05-14 16:04:38,0.15667101863940666,0.0
2025-05-14 16:04:38,0.15750437512153115,0.0
